video_link,criador,descricao,likes,comentarios,compartilhamentos,salvamentos,visualizacoes,data_publicacao,data_texto_raw,musica,duracao,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,videos_recomendados,hashtags,grupo_origem,timestamp_coleta
https://www.tiktok.com/@straberry_stay/video/7613428663220129055,,"Juminocore!🍃🎐
(none of the pics are mine!)
#juminocore #aesthetic #reset #fypシ ",257.0,20.0,11.0,,,· 3-4,· 3-4,,,False,True,True,True,False,False,,"['#juminocore', '#aesthetic', '#reset', '#fypシ']",JUMINO,2026-03-20 07:24:58
https://www.tiktok.com/@dai.strawberry/video/7618401438334569729,,"me encantan jjj
#juminocore #heiseiretro #cutestickers #stickers ",1317.0,5.0,42.0,,,3-9,3-9,,,False,True,True,True,False,False,,"['#juminocore', '#heiseiretro', '#cutestickers', '#stickers']",JUMINO,2026-03-20 07:25:08
https://www.tiktok.com/@malu_zoca/video/7466855904709807365,,Eu nn quero ser padrão nem a pau #decora #gyaru #juminocore ,12000.0,479.0,750.0,,,· 2025-2-2,· 2025-2-2,,,False,True,True,True,False,False,,"['#decora', '#gyaru', '#juminocore']",JUMINO,2026-03-20 07:25:32
https://www.tiktok.com/@celestecollette/video/7476788119388622088,,i love this song so muchh #juminocore🍮🍵🍡☘️🥟 #jumincore #fyp,1589.0,32.0,71.0,,,· 2025-3-1,· 2025-3-1,,,False,True,True,True,False,False,,"['#juminocore🍮🍵🍡☘️🥟', '#jumincore', '#fyp']",JUMINO,2026-03-20 07:27:10
https://www.tiktok.com/@jumibears/video/7556982628440706311,,lmk if u guys want a full flip through! >< #japanesestickers #stickers ,13000.0,31.0,1274.0,,,· 2025-10-3,· 2025-10-3,,,False,True,True,True,False,False,,"['#japanesestickers', '#stickers']",JUMINO,2026-03-20 07:27:29
https://www.tiktok.com/@il0vebeingasian/video/7526802605364792583,,Always remember to be kind !!:> //#juminocore #bekind #kindnessmatters #peace #foryou ,475.0,30.0,23.0,,,· 2025-7-14,· 2025-7-14,hawk thuaaa - shiibae,,False,True,True,True,False,False,,"['#juminocore', '#bekind', '#kindnessmatters', '#peace', '#foryou']",JUMINO,2026-03-20 07:27:48
https://www.tiktok.com/@cciciii7/video/7551988835756936455,,⟡ ݁ ꒰ the vibe i wanna give off ꒱ ⸝⸝  .ᐟ . #moodboard #juminocore #heiseiretro #fyp ,61300.0,649.0,4286.0,,,· 2025-9-19,· 2025-9-19,original sound - ᢉ𐭩 ch .ᐟ🍮 - ‼🧃chi ₊˚ʚ,,False,True,True,True,True,False,,"['#moodboard', '#juminocore', '#heiseiretro', '#fyp']",JUMINO,2026-03-20 07:28:17
https://www.tiktok.com/@juminocore72/video/7592074326111816973,,#CapCut #juminocorefyp🍀 #juminoaesthetic #juminocore #juminocoreverything ,7327.0,161.0,322.0,,,· 1-5,· 1-5,,,False,True,True,True,True,False,,"['#CapCut', '#juminocorefyp🍀', '#juminoaesthetic', '#juminocore', '#juminocoreverything']",JUMINO,2026-03-20 07:29:38
https://www.tiktok.com/@lianhua_nay/video/7552199592993967367,,"🏡🍀
.
.
.
.
#roomtour #roominspo #juminocore #lamp #myroom ",78900.0,307.0,2401.0,,,· 2025-9-20,· 2025-9-20,,,False,True,True,True,False,False,,"['#roomtour', '#roominspo', '#juminocore', '#lamp', '#myroom']",JUMINO,2026-03-20 07:29:58
https://www.tiktok.com/@zeia.n.dani/video/7553088623642430734,,cleaning your fyp *ੈ✩‧₊˚ || fllw 4 more!! || #goviral #pinterest ,22900.0,1962.0,4006.0,,,· 2025-9-22,· 2025-9-22,Banana Shake - HUS,,False,True,True,True,False,False,,"['#goviral', '#pinterest']",JUMINO,2026-03-20 07:31:21
https://www.tiktok.com/@myuniverse.8/video/7500018415382433055,,use this to refresh your fyp! #juminocore #fyp #fypp #aesthetic #green ,97100.0,4054.0,5586.0,,,· 2025-5-2,· 2025-5-2,,,False,True,True,True,True,False,,"['#juminocore', '#fyp', '#fypp', '#aesthetic', '#green']",JUMINO,2026-03-20 07:31:52
https://www.tiktok.com/@jj_iz_lucky/video/7585342133180189965,,I flipping live miniso! #fyp #cutecore #miniso #juminocore #refresh ,32800.0,396.0,8051.0,,,· 2025-12-18,· 2025-12-18,,,False,True,True,True,True,False,,"['#fyp', '#cutecore', '#miniso', '#juminocore', '#refresh']",JUMINO,2026-03-20 07:32:01
https://www.tiktok.com/@aforestnymph/video/7615836761889000721,,🍮 ♫⋆｡♪ ₊˚♬ #shoujo #heiseiretro #cutecore #juminocore ,11400.0,2109.0,568.0,,,· 3-11,· 3-11,,,False,True,True,True,True,False,,"['#shoujo', '#heiseiretro', '#cutecore', '#juminocore']",JUMINO,2026-03-20 07:32:11
https://www.tiktok.com/@mytocawishes/video/7566297294983810334,,🚏ₓ˚. ୭ ˚🍀◦˚. Tour of my juminocore/Heisei retro house in the Neat Street Apartment floor 2!🎐 What other houses should I make? Let me know!👇 ₓ˚. ୭ ˚🌱◦˚.,86500.0,1387.0,5012.0,,,· 2025-10-28,· 2025-10-28,,,False,True,True,True,True,False,,[],JUMINO,2026-03-20 07:33:45
https://www.tiktok.com/@makodiy/video/7597498490628984094,,Let’s go green #heiseiretro #juminocore #handmade #fyp ,110300.0,1234.0,7587.0,,,· 1-20,· 1-20,,,False,True,True,True,False,False,,"['#heiseiretro', '#juminocore', '#handmade', '#fyp']",JUMINO,2026-03-20 07:34:02
https://www.tiktok.com/@moonakuromi_15/video/7523806294008991032,,🍒𝒋𝒖𝒎𝒊𝒏𝒐𝒄𝒐𝒓𝒆🌱 #juminocore #juminoaesthetic #heisei #jappan #moodboard #moodboards #moodboardedit  ,14900.0,256.0,945.0,,,· 2025-7-6,· 2025-7-6,,,False,True,True,True,False,False,,"['#juminocore', '#juminoaesthetic', '#heisei', '#jappan', '#moodboard', '#moodboards', '#moodboardedit']",JUMINO,2026-03-20 07:34:12
https://www.tiktok.com/@juminoon/video/7604787848285490455,,⋆𖦹. 𓍼.ᐟ☆:⋆ 𐙚₊˚⊹ ღ  I love #juminocore #heiseiretro #mycore ,2088.0,41.0,106.0,,,· 2-9,· 2-9,,,False,True,True,True,True,False,,"['#juminocore', '#heiseiretro', '#mycore']",JUMINO,2026-03-20 07:34:48
https://www.tiktok.com/@minidango.2hand/video/7586737931663019272,,"cho nói lại lun đó
cre: aurorajewelss
#toys #trinkets #figure ",6030.0,21.0,518.0,,,· 2025-12-22,· 2025-12-22,,,False,True,True,True,False,False,,"['#toys', '#trinkets', '#figure']",JUMINO,2026-03-20 07:35:59
https://www.tiktok.com/@frillsnlace/video/7583746033155444023,,⋮ ⌗ ┆ one day ill find a 4 leaf clover .𖥔 ݁ ˖ ☆ #clover #juminocore #japan #aesthetic #fyp ,10800.0,125.0,801.0,,,· 2025-12-14,· 2025-12-14,,,False,True,True,True,True,False,,"['#clover', '#juminocore', '#japan', '#aesthetic', '#fyp']",JUMINO,2026-03-20 07:36:39
https://www.tiktok.com/@aforestnymph/video/7553862310947867960,,shoujo fyp in progress 🫧🧼 #shoujo #heiseiretro #juminocore ,194100.0,10600.0,18500.0,,,· 2025-9-25,· 2025-9-25,,,False,True,True,True,True,False,,"['#shoujo', '#heiseiretro', '#juminocore']",JUMINO,2026-03-20 07:37:07
https://www.tiktok.com/@osculovisceral/video/7602445808469904658,,"decorando meu cantinho aos poucos ^-^
#heiseiretro #shoujogirl ",79.0,20.0,6.0,,,· 2-2,· 2-2,,,False,True,True,True,False,False,,"['#heiseiretro', '#shoujogirl']",JUMINO,2026-03-20 07:38:49
https://www.tiktok.com/@amoguitarras123/video/7607135255148940552,,"sem legenda tô com preguiça 
#fy #vaiprofycaramba #juminocore ",92.0,3.0,15.0,,,· 2-15,· 2-15,,,False,True,True,True,False,False,,"['#fy', '#vaiprofycaramba', '#juminocore']",JUMINO,2026-03-20 07:39:08
https://www.tiktok.com/@cciciii7/video/7550217183939300626,,juminocore! 🍅 #juminocore #jumino #moodboard #fyp ,10900.0,166.0,864.0,,,· 2025-9-15,· 2025-9-15,,,False,True,True,True,False,False,,"['#juminocore', '#jumino', '#moodboard', '#fyp']",JUMINO,2026-03-20 07:39:31
https://www.tiktok.com/@mythic136/video/7614976699700088078,,GUYS I WAS JUST CLEANING MY DESK DONT WORRY๐·°(৹˃ᗝ˂৹)°·๐,2065.0,59.0,31.0,,,· 3-8,· 3-8,,,False,True,True,True,False,False,,[],JUMINO,2026-03-20 07:39:48
https://www.tiktok.com/@kpopboo11/video/7534802791294946591,,#fyppp #followme #juminocore #vibesss  #vibesss  #style #(⁠≧⁠▽⁠≦⁠),372.0,10.0,15.0,,,· 2025-8-4,· 2025-8-4,,,False,True,True,True,False,False,,"['#fyppp', '#followme', '#juminocore', '#vibesss', '#vibesss', '#style']",JUMINO,2026-03-20 07:40:07
https://www.tiktok.com/@juminocoluv/video/7513326339517123845,,#CapCut #juminocore #alternativestyle #igari#fy,2113.0,45.0,100.0,,,· 2025-6-7,· 2025-6-7,,,False,True,True,True,True,False,,"['#CapCut', '#juminocore', '#alternativestyle', '#igari', '#fy']",JUMINO,2026-03-20 07:40:48
https://www.tiktok.com/@celestecollette/video/7528467199120428306,,noticed what i added to the new setup? #juminocore #heiseiretro ,27000.0,340.0,1716.0,,,· 2025-7-18,· 2025-7-18,,,False,True,True,True,False,False,,"['#juminocore', '#heiseiretro']",JUMINO,2026-03-20 07:41:09
