video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@y2kulturre/video/7517679440231501063,y2kulturre,80s nostalgia 👾🕹️🎞️|#bringback80s #80s #1980s #fyp #corcore #targetaudience #niche #nichetok #moodboard #aesthetic #80smusic #80sbaby #80sthrowback #80smovies #80snostalgia ,5867.0,27.0,0.0,2025-6-19,,False,False,False,False,False,False,"['bringback80s', '80s', '1980s', 'fyp', 'corcore', 'targetaudience', 'niche', 'nichetok', 'moodboard', 'aesthetic', '80smusic', '80sbaby', '80sthrowback', '80smovies', '80snostalgia']",2026-04-10 20:57:20,done
https://www.tiktok.com/@retro80sthrowback/video/7401172394284485931,retro80sthrowback,Who else misses those 400lb big box tv sets #80s #1980s #80skids #80saesthetic #nostalgia #80sdecor #flashback #homedecor ,31.0,0.0,0.0,2024-8-9,,False,False,False,False,False,False,"['80s', '1980s', '80skids', '80saesthetic', 'nostalgia', '80sdecor', 'flashback', 'homedecor']",2026-04-10 20:57:28,done
https://www.tiktok.com/@noelleeraes/video/7582368664167501070,noelleeraes,#moodboard #80s #80saesthetic #foryoupage #fyp,37400.0,91.0,0.0,2025-12-10,,False,False,False,False,False,False,"['moodboard', '80s', '80saesthetic', 'foryoupage', 'fyp']",2026-04-10 20:57:37,done
https://www.tiktok.com/@mycon.rgd/video/7551247673563598087,mycon.rgd,"moda aerobics en los 80’s 
#aerobics #80saerobics #80sfashion #retro #fitnessgirl ",513.0,0.0,0.0,2025-9-17,,False,False,False,False,False,False,"['aerobics', '80saerobics', '80sfashion', 'retro', 'fitnessgirl']",2026-04-10 20:57:42,done
https://www.tiktok.com/@sofia_bridgett/video/7572254803879791894,sofia_bridgett,"💖
#fyp #music #80s #foryoupage #aesthetic ",38100.0,332.0,0.0,2025-11-13,,False,False,False,False,False,False,"['fyp', 'music', '80s', 'foryoupage', 'aesthetic']",2026-04-10 20:57:50,done
https://www.tiktok.com/@laadyevill/video/7610394864533998870,laadyevill,#80ssummer #80sthrowback #80saesthetic #1980s ,454.0,8.0,0.0,2026-92-79,,False,False,False,False,False,False,"['80ssummer', '80sthrowback', '80saesthetic', '1980s']",2026-04-10 20:57:56,done
https://www.tiktok.com/@american.man_80s/video/7617407806139813140,american.man_80s,"It is full of fun things to enjoy, such as Torading cards, music, movies and toys that teenagers envy in the 1980s. I want to live that kind of Goonies youth

#80s
#1980s
#retrovibes 
#80snostalgia 
#80saesthetic ",2018.0,18.0,0.0,2026-92-79,,False,True,False,False,False,False,"['80s', '1980s', 'retrovibes', '80snostalgia', '80saesthetic']",2026-04-10 20:58:02,done
https://www.tiktok.com/@extra.englamemphis/video/7388162860091788577,extra.englamemphis,#80s ,922800.0,1512.0,0.0,2024-7-5,,False,False,False,False,False,False,['80s'],2026-04-10 20:58:11,done
https://www.tiktok.com/@kissessssz/video/7622472432766520590,kissessssz,"yearning for the 80s 
#fyp #80saesthetic #80snostalgia #80s #CapCut ",71700.0,100.0,0.0,2026-92-79,,False,False,False,False,False,False,"['fyp', '80saesthetic', '80snostalgia', '80s', 'capcut']",2026-04-10 20:58:19,done
https://www.tiktok.com/@mariellacastanedashop/video/7347415769526914337,mariellacastanedashop,"Running some errands this weekend, wearing one of my favorites vintage jackets Emanuel Ungaro from the 1980s 💙
Do you like it?
.
.
.
#marseille #france #80s #80sfashion #80style #outfit #outfitideas #outfitinspo #vintage #vintagefashion #vintagestyle #aesthetic ",28.0,0.0,0.0,2024-3-17,,False,False,False,False,False,False,"['marseille', 'france', '80s', '80sfashion', '80style', 'outfit', 'outfitideas', 'outfitinspo', 'vintage', 'vintagefashion', 'vintagestyle', 'aesthetic']",2026-04-10 20:58:28,done
https://www.tiktok.com/@american.man_80s/video/7626399316302630164,american.man_80s,"My room.
It's cool to have a lot of TV

#80sroom
#80s
#80sasethetic 
#roomtour 
#アメリカンな部屋",177.0,3.0,0.0,2025-12-13,,False,False,False,False,False,False,"['80sroom', '80s', '80sasethetic', 'roomtour', '%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3%E3%81%AA%E9%83%A8%E5%B1%8B']",2026-04-10 20:58:36,done
https://www.tiktok.com/@cherry_bomb1976/video/7526213579654073631,cherry_bomb1976,"🛼📞👛🩵🦩

#80s #1980s #80smusic #80saesthetic #80smovies #80sthrowback #80snostalgia #1980saesthetic #1980 #1980smusic #1980svibes #nostalgia #fyp #viral #pleaselikethisvideoguyspleaseireallyneedthisalliwantinlifeisaviralvideo #nostalgic #fypシ #aesthetic #gif #gifedit #mood #moodboard #madonna #MTV #breakfastclub #dirtydancing #dancingedit ",79400.0,197.0,0.0,2025-7-12,,False,False,False,False,False,False,"['80s', '1980s', '80smusic', '80saesthetic', '80smovies', '80sthrowback', '80snostalgia', '1980saesthetic', '1980', '1980smusic', '1980svibes', 'nostalgia', 'fyp', 'viral', 'pleaselikethisvideoguyspleaseireallyneedthisalliwantinlifeisaviralvideo', 'nostalgic', 'fyp%E3%82%B7', 'aesthetic', 'gif', 'gifedit', 'mood', 'moodboard', 'madonna', 'mtv', 'breakfastclub', 'dirtydancing', 'dancingedit']",2026-04-10 20:58:45,done
https://www.tiktok.com/@retro_clip_zone/video/7306591905071107333,retro_clip_zone,#cocoon #cocoonfilm #scifi #80s #steveguttenberg #tahneewelch #classicfilm #movie #film ,212.0,4.0,0.0,2023-11-28,,False,False,False,False,False,False,"['cocoon', 'cocoonfilm', 'scifi', '80s', 'steveguttenberg', 'tahneewelch', 'classicfilm', 'movie', 'film']",2026-04-10 20:58:56,done
https://www.tiktok.com/@dream_a_little_80s/video/7560089447782698243,dream_a_little_80s,🕯️🩷 #inspo #roomtour #bedroom #80saesthetic ,132.0,2.0,0.0,2025-10-11,,False,False,False,False,False,False,"['inspo', 'roomtour', 'bedroom', '80saesthetic']",2026-04-10 20:59:02,done
https://www.tiktok.com/@ivyrequiem80s/video/7503963431049989399,ivyrequiem80s,Outfit inspired by Cher in the 80s🎶📸💜🤘🏻📼🎞️📹 #80s #80sstyle #80sfashion #80sfashionthrowback #80shairstyle #cher #youwouldntknowlove #retroaesthetics fake body,189.0,12.0,0.0,2025-5-13,,False,False,False,False,False,False,"['80s', '80sstyle', '80sfashion', '80sfashionthrowback', '80shairstyle', 'cher', 'youwouldntknowlove', 'retroaesthetics']",2026-04-10 20:59:11,done
https://www.tiktok.com/@briibunnny/video/7583069757759442208,briibunnny,Ill never get tired of my room 😩 #80s #80saesthetic #80sroom #80shouse #vintageaesthetic ,720.0,11.0,0.0,2025-12-12,,False,False,False,False,False,False,"['80s', '80saesthetic', '80sroom', '80shouse', 'vintageaesthetic']",2026-04-10 20:59:18,done
https://www.tiktok.com/@80s_edits.aesthetics/video/6807773573315366149,80s_edits.aesthetics,Decided to start off with SOME members of the Hype House. Who next? 💖 #edit #vintage #90s #aesthetic,35.0,4.0,0.0,2020-3-24,,False,False,False,False,False,False,"['edit', 'vintage', '90s', 'aesthetic']",2026-04-10 20:59:28,done
https://www.tiktok.com/@philcbaby/video/6966796749960744197,philcbaby,80’s Summer Vibes 😎#FriendsReunion #genx #philcbaby #fypシ #genxkid #80s #80song #80skids #80skid #1980saesthetic #1980s #1980svibes #80screative #x,5304.0,246.0,0.0,2021-5-26,,False,False,False,False,False,False,"['friendsreunion', 'genx', 'philcbaby', 'fyp%E3%82%B7', 'genxkid', '80s', '80song', '80skids', '80skid', '1980saesthetic', '1980s', '1980svibes', '80screative', 'x']",2026-04-10 20:59:36,done
https://www.tiktok.com/@pineapple_princess_tok/video/7533759658759130398,pineapple_princess_tok,"But seriously, this project has brought me SO MUCH JOY😭🌴 And the best part of all is that I get to share it with all of YOU🤩
.
.
.
#diyhomeprojects #miami80spenthouse #hometransformation #80saesthetic #80sdecor ",265500.0,1375.0,0.0,2025-8-1,,False,False,False,False,False,False,"['diyhomeprojects', 'miami80spenthouse', 'hometransformation', '80saesthetic', '80sdecor']",2026-04-10 20:59:45,done
https://www.tiktok.com/@helo.lessa/video/7606728083336383751,helo.lessa,my 80s rockstar room🖤🤘🏻🎸🪩🦇☠️ #rock #1980s #80smusic #rocknroll #fy ,100.0,2.0,0.0,2023-10-13,,False,False,False,False,False,False,"['rock', '1980s', '80smusic', 'rocknroll', 'fy']",2026-04-10 20:59:51,done
https://www.tiktok.com/@livia_silvamed/video/7528785084204207366,livia_silvamed,#looks #styleinspo #feminina #feminino #80s #asthetic #woman  ,34400.0,464.0,0.0,2025-7-19,,False,False,False,False,False,False,"['looks', 'styleinspo', 'feminina', 'feminino', '80s', 'asthetic', 'woman']",2026-04-10 21:00:01,done
https://www.tiktok.com/@asmrtoyreviewshow0/video/7592104967096306999,asmrtoyreviewshow0,AG Courtney ‘s Bedroom Decorate ! @American Girl 1985s Vibe 🩷 #asmr #americangirl #80s #toycollectors #nostalgia ,59400.0,151.0,0.0,2026-92-79,,False,False,False,False,False,False,"['asmr', 'americangirl', '80s', 'toycollectors', 'nostalgia']",2026-04-10 21:00:10,done
https://www.tiktok.com/@80s_rebel1/video/7533305772181097783,80s_rebel1,POV: it’s 1985’ and u just got back from Skateboarding: #80s #vintage #80sroom #80sasethetic #80smusic #nostalgia #90s ,3658.0,67.0,0.0,2025-7-31,,False,False,False,False,False,False,"['80s', 'vintage', '80sroom', '80sasethetic', '80smusic', 'nostalgia', '90s']",2026-04-10 21:00:19,done
https://www.tiktok.com/@tpwk_kim1/video/7593511875480947999,tpwk_kim1,My cat loves going under my bed #roomtour #shabbychic #coquette #80s #80sbedroom ,763.0,17.0,0.0,2026-92-79,,False,False,False,False,False,False,"['roomtour', 'shabbychic', 'coquette', '80s', '80sbedroom']",2026-04-10 21:00:28,done
https://www.tiktok.com/@retro.dreamspace/video/7393231990918614278,retro.dreamspace,"Which one of these kitchen do you like the most? Comment below😉 

Wanna make these kind of images? Learn how to do it now! Click link on bio🫶 

#80sinterior #1980sinterior #80saesthetic #1980s #80svibes #80snostalgia #80sdecor #80s #80spenthouse #80smansion #vintage #interiordesign #homedecor #luxuryhomes #midcentury #midcenturymodern #postmodern #luxury #liminalspace #kitchen ",12.0,0.0,0.0,2024-7-19,,False,False,False,False,False,False,"['80sinterior', '1980sinterior', '80saesthetic', '1980s', '80svibes', '80snostalgia', '80sdecor', '80s', '80spenthouse', '80smansion', 'vintage', 'interiordesign', 'homedecor', 'luxuryhomes', 'midcentury', 'midcenturymodern', 'postmodern', 'luxury', 'liminalspace', 'kitchen']",2026-04-10 21:00:39,done
https://www.tiktok.com/@_80s.aesthetic.vibes_/video/6985886291845991686,_80s.aesthetic.vibes_,have a great day everyone🥵#fyp #foryoupage #80s #80smusic #foryou #80svibesonly #80saesthetic #80ssong #FerragamoLetsDance,166.0,5.0,0.0,2021-7-17,,False,False,False,False,False,False,"['fyp', 'foryoupage', '80s', '80smusic', 'foryou', '80svibesonly', '80saesthetic', '80ssong', 'ferragamoletsdance']",2026-04-10 21:00:48,done
https://www.tiktok.com/@almagrondal/video/7456542955537468694,almagrondal,"Bedroom makeover
#glammetal #glamrock #80s #metal #rock #music #rocknroll #80saesthetic #rockstar #ozzyosbourne ",164.0,4.0,0.0,2025-1-5,,False,False,False,False,False,False,"['glammetal', 'glamrock', '80s', 'metal', 'rock', 'music', 'rocknroll', '80saesthetic', 'rockstar', 'ozzyosbourne']",2026-04-10 21:00:58,done
https://www.tiktok.com/@cantbuyme80s/video/7430868374353251630,cantbuyme80s,I love making these kind of videos #80s #transition #80saesthetic #vintage ,6010.0,93.0,0.0,2024-10-28,,False,False,False,False,False,False,"['80s', 'transition', '80saesthetic', 'vintage']",2026-04-10 21:01:08,done
https://www.tiktok.com/@sunsloveme/video/7329844739514174726,sunsloveme,#80s #anos80 #80saesthetic #aesthetic #aestheticvideos #edits #editsaesthetic #explorar #explore #fy #fypシ ,6204.0,17.0,0.0,2024-1-30,,False,False,False,False,False,False,"['80s', 'anos80', '80saesthetic', 'aesthetic', 'aestheticvideos', 'edits', 'editsaesthetic', 'explorar', 'explore', 'fy', 'fyp%E3%82%B7']",2026-04-10 21:01:14,done
https://www.tiktok.com/@retro.ekko/video/7622155279353842975,retro.ekko,In Plain Sight 📀🎧 #80smusic #80snostalgia #80saesthetic #retrowave #retrovibes ,135.0,4.0,0.0,2026-92-79,,False,False,False,False,False,False,"['80smusic', '80snostalgia', '80saesthetic', 'retrowave', 'retrovibes']",2026-04-10 21:01:25,done
https://www.tiktok.com/@thebluebookproject/video/7621230603421142294,thebluebookproject,"Retro nights ✨
#synthwave #retroaesthetic #80svibes #80saesthetic #retrowave ",104.0,5.0,0.0,2025-5-30,,False,False,False,False,False,False,"['synthwave', 'retroaesthetic', '80svibes', '80saesthetic', 'retrowave']",2026-04-10 21:01:35,done
https://www.tiktok.com/@_harp80s/video/7571098489971576082,_harp80s,"80s fit for school  
#80s #ILOVEMYGF #80sfashion #80sstyle #backtothefuture ",11000.0,134.0,0.0,2025-11-10,,False,False,False,False,False,False,"['80s', 'ilovemygf', '80sfashion', '80sstyle', 'backtothefuture']",2026-04-10 21:01:44,done
