video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@daaniglowy/video/7557744176108997910,,🕯️🪶🎞️🕰️🗝️📜 #darkacademia #1900s #oldgeneration #oldtimes #aesthetic ,6415,25,,2025-10-5,,False,True,False,False,False,False,"['darkacademia', '1900s', 'oldgeneration', 'oldtimes', 'aesthetic']",2026-04-18 19:54:36,done
https://www.tiktok.com/@starboyheaven_/video/7497300063664770322,,"my 2019 aesthetic and yes i missed it so much 😢
(also joined in 2019 as well)
#2019 #2019aesthetic #oldtiktok #nostalgia ",67,0,,2025-4-25,,False,False,False,False,False,False,"['2019', '2019aesthetic', 'oldtiktok', 'nostalgia']",2026-04-18 19:54:46,done
https://www.tiktok.com/@ilaurvbtcs/video/7615484645815160094,,#detroitbecomehuman #nostalgia #fyp #2019 #foryoupage ,4473,57,,2026-6-79,,False,False,False,False,False,False,"['detroitbecomehuman', 'nostalgia', 'fyp', '2019', 'foryoupage']",2026-04-18 19:54:54,done
https://www.tiktok.com/@.sophia.rc/video/7627501411181563157,,"O Davi não vai não
#Nostalgia #ensinomédio #2019 #fyp ",116,2,,2026-6-79,,False,False,False,False,False,False,"['nostalgia', 'ensinom%C3%A9dio', '2019', 'fyp']",2026-04-18 19:55:02,done
https://www.tiktok.com/@pulpxfic/video/7591672790634351892,,Sério mano #2019 #viral #fyp #lomotif ,1776,12,,2026-6-79,,False,False,False,False,False,False,"['2019', 'viral', 'fyp', 'lomotif']",2026-04-18 19:55:09,done
https://www.tiktok.com/@lydia_chandru/video/6772545631006248198,,Soon we’ll miss 2019 😑 let’s be thankful to 2019 for all the happiness and the lessons ✨ #forypupage #2019 #missyou #aesthetic #foryou #CutThePuppet,551400,1034,,2019-12-20,,False,False,False,False,False,False,"['forypupage', '2019', 'missyou', 'aesthetic', 'foryou', 'cutthepuppet']",2026-04-18 19:55:16,done
https://www.tiktok.com/@pinterestdumpppp/video/7456163112950009118,,#carebears #aesthetic #edit #aestheticvideos #summer2019 #summer2020 #vsco #indie #throwback #nostalgia #callme #90sflav #2020 #2019 #2018 #2017 #2016 #2015 #goodvibes #vibing #goodtimes #livinglife #vibe #vibes ,201,6,,2025-1-4,,False,False,False,False,False,False,"['carebears', 'aesthetic', 'edit', 'aestheticvideos', 'summer2019', 'summer2020', 'vsco', 'indie', 'throwback', 'nostalgia', 'callme', '90sflav', '2020', '2019', '2018', '2017', '2016', '2015', 'goodvibes', 'vibing', 'goodtimes', 'livinglife', 'vibe', 'vibes']",2026-04-18 19:55:23,done
https://www.tiktok.com/@wavesaesthetic/video/7611816650785950989,,Art girl aesthetic #2019 #sunflower #nostalgia #aesthetic #2019tiktok ,2751,11,,2026-6-79,,False,False,False,False,False,False,"['2019', 'sunflower', 'nostalgia', 'aesthetic', '2019tiktok']",2026-04-18 19:55:32,done
https://www.tiktok.com/@pulpxfic/video/7532183768828775736,,Fato #vscogirl #viral #fyp #cleangirl ,29200,174,,2025-7-28,,False,False,False,False,False,False,"['vscogirl', 'viral', 'fyp', 'cleangirl']",2026-04-18 19:55:43,done
https://www.tiktok.com/@vscoxhxney/video/6952923225416387845,,𝘃𝘀𝗰𝗼 𝗯𝘂𝗰𝗸𝗲𝘁 𝗹𝗶𝘀𝘁! 🤙🏽🐚 #aesthetic #summer2019 #summer #routine #vscobucketlist #fyp #bucketlist,19500,228,,2021-4-19,,False,False,False,False,False,False,"['aesthetic', 'summer2019', 'summer', 'routine', 'vscobucketlist', 'fyp', 'bucketlist']",2026-04-18 19:55:51,done
https://www.tiktok.com/@i_luv.lana/video/7334163083834723626,,I PROMISE ILL GO BACK TO LANA EDITS OBVIOUSLY BUT I WAS JUST IN A 2019 MOOD SORRY | #2019 #2019aesthetic #2019edit #2020 #2020edit #nostalgic #2020aesthetic #2019baddieedits #pink #capcut #videostar ,1652,17,,2024-2-10,,False,True,False,False,False,False,"['2019', '2019aesthetic', '2019edit', '2020', '2020edit', 'nostalgic', '2020aesthetic', '2019baddieedits', 'pink', 'capcut', 'videostar']",2026-04-18 19:56:00,done
https://www.tiktok.com/@edmilton.rocha.da5/video/7621436979376573717,,,28,3,,2026-6-79,,False,False,False,False,False,False,[],2026-04-18 19:56:10,done
https://www.tiktok.com/@the_weirdo_abby4/video/7618754639688666382,,Before Junko posing we had this:🫰 #foryoupage #junkoposes #fingerdance #2019 #nostalgia ,299900,3493,,2026-6-79,,False,True,False,False,False,False,"['foryoupage', 'junkoposes', 'fingerdance', '2019', 'nostalgia']",2026-04-18 19:56:17,done
https://www.tiktok.com/@karley.marie13/video/7504045679040400683,,There was something in the air back then#vsco #vscogirl #vscogirls #2019tiktok #2019 #2019tiktoksounds #2019vibes #summervibes #summer #pinterest #pinterestaesthetic #aesthetic #fyp #fypシ #fypage #fypシ゚viral #fyppppppppppppppppppppppp #fypp #fypシ゚ #fypdongggggggg #trendyyy #trends #ifb #likes #veiws #likess #viral #viralvideo #vscogirls #nostalgia #summer2019 #summer ,155,1,,2025-5-13,,False,False,False,False,False,False,"['vsco', 'vscogirl', 'vscogirls', '2019tiktok', '2019', '2019tiktoksounds', '2019vibes', 'summervibes', 'summer', 'pinterest', 'pinterestaesthetic', 'aesthetic', 'fyp', 'fyp%E3%82%B7', 'fypage', 'fyp%E3%82%B7%E3%82%9Aviral', 'fyppppppppppppppppppppppp', 'fypp', 'fyp%E3%82%B7%E3%82%9A', 'fypdongggggggg', 'trendyyy', 'trends', 'ifb', 'likes', 'veiws', 'likess', 'viral', 'viralvideo', 'nostalgia', 'summer2019']",2026-04-18 19:56:26,done
https://www.tiktok.com/@crys1v/video/7494334365388819720,,2019 core:#fyp #2019 #core #pov #foryoupage #foryoupage #foryouuuuuuuuuuuuu #active #tiktok ,25100,698,,2025-4-17,,False,False,False,False,False,False,"['fyp', '2019', 'core', 'pov', 'foryoupage', 'foryouuuuuuuuuuuuu', 'active', 'tiktok']",2026-04-18 19:56:36,done
https://www.tiktok.com/@s4t_set/video/7573203511526133013,,✊😆✊ #2019 #old #lewatberanda #dirumahaja #vibesold ,22000,571,,2025-11-16,,False,False,False,False,False,False,"['2019', 'old', 'lewatberanda', 'dirumahaja', 'vibesold']",2026-04-18 19:56:44,done
https://www.tiktok.com/@clizzyprincess/video/7566959955866045717,,"I miss those 2019 vibes
#2019tiktok #peak #emoji #aesthetic #2019vibes ",63900,304,,2025-10-30,,False,False,False,False,False,False,"['2019tiktok', 'peak', 'emoji', 'aesthetic', '2019vibes']",2026-04-18 19:56:53,done
https://www.tiktok.com/@indiekid.2020_2021/video/7621031031314877716,,#2019 #2020 #aestheticvthen ,99,4,,2026-6-79,,False,False,False,False,False,False,"['2019', '2020', 'aestheticvthen']",2026-04-18 19:57:02,done
https://www.tiktok.com/@kenzi_campbell/video/6881758113901399298,,✨2019 vibes✨ #throwback #dance #2019 #foryou #roxanne #fallaesthetic,53800,310,,2020-10-9,,False,False,False,False,False,False,"['throwback', 'dance', '2019', 'foryou', 'roxanne', 'fallaesthetic']",2026-04-18 19:57:09,done
https://www.tiktok.com/@ocean..eclipse/video/6995285198292258053,,“I jumped so high I touched the clouds”🧡🎃💛☁️#2019vibes #aesthetic #water #fyp,750,186,,2021-8-11,,False,False,False,False,False,False,"['2019vibes', 'aesthetic', 'water', 'fyp']",2026-04-18 19:57:18,done
https://www.tiktok.com/@4ngelch3rries/video/7584887274916154646,,i miss when everyone did euphoria inspired makeup #euphoria #gifedit #aesthetic #2019 #fyp ,37800,8,,2025-12-17,,False,False,False,False,False,False,"['euphoria', 'gifedit', 'aesthetic', '2019', 'fyp']",2026-04-18 19:57:27,done
https://www.tiktok.com/@republicaai001/video/7554147755149577483,,mano em 2019 essa era elite #skatista #cleangirsl#tiktok #video ,81800,404,,2025-9-25,,False,False,False,False,False,False,"['skatista', 'cleangirsl', 'tiktok', 'video']",2026-04-18 19:57:34,done
https://www.tiktok.com/@rafaellabaltar/video/7176330412065672453,,Uma vibe 2019,940500,2108,,2022-12-12,,False,False,False,False,False,False,[],2026-04-18 19:57:44,done
