video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@milla.and.kennedy/video/7542631604787662093,milla.and.kennedy,Beach with bsfff #beach #3strikes #aesthetic #2016 #viral ,533,23.0,0.0,2025-8-25,,False,False,False,False,False,False,"['beach', '3strikes', 'aesthetic', '2016', 'viral']",2026-04-10 04:23:26,done
https://www.tiktok.com/@alice.fits5/video/7598744434150214930,alice.fits5,#2016 #2016vibes #alicefits5 ,16600,43.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', '2016vibes', 'alicefits5']",2026-04-10 04:23:35,done
https://www.tiktok.com/@almaynaz3trio/video/7609268408198122770,almaynaz3trio,@Almi @aylinkaa🙏🏻 @nazym #рек #fyp #elbruso #трендтанцы #2016vibes ,6288,121.0,0.0,2026-6-79,,False,False,False,False,False,False,"['%D1%80%D0%B5%D0%BA', 'fyp', 'elbruso', '%D1%82%D1%80%D0%B5%D0%BD%D0%B4%D1%82%D0%B0%D0%BD%D1%86%D1%8B', '2016vibes']",2026-04-10 04:23:43,done
https://www.tiktok.com/@gabibaileyy/video/7592023096064888095,gabibaileyy,2026? more like 2016 @leahrob777 ,3000000,5971.0,0.0,2026-6-79,,False,False,False,False,False,False,[],2026-04-10 04:23:52,done
https://www.tiktok.com/@sendus2paros/video/7593705076280102177,sendus2paros,"2016 was fearless 
#2016vibes #throwback #nostalgia #aesthetic #fyp",1663,6.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016vibes', 'throwback', 'nostalgia', 'aesthetic', 'fyp']",2026-04-10 04:24:01,done
https://www.tiktok.com/@thatssickkasf/video/7596511965120335134,thatssickkasf,#moodboardaesthetic #2016vibes #niche #richlife #cars ,230000,154.0,0.0,2026-6-79,,False,False,False,False,False,False,"['moodboardaesthetic', '2016vibes', 'niche', 'richlife', 'cars']",2026-04-10 04:24:10,done
https://www.tiktok.com/@cazzvibez/video/7500092490842656030,cazzvibez,#tumblr #tumblraesthetic #2016 #nostalgia #moodboard #pinterest #fyp,16000,48.0,0.0,2025-5-3,,False,False,False,False,False,False,"['tumblr', 'tumblraesthetic', '2016', 'nostalgia', 'moodboard', 'pinterest', 'fyp']",2026-04-10 04:24:21,done
https://www.tiktok.com/@kamyleelopes/video/7619776236293868820,kamyleelopes,#2016 #2016vibes #trend #aesthetic #viralvideo ,13,0.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', '2016vibes', 'trend', 'aesthetic', 'viralvideo']",2026-04-10 04:24:27,done
https://www.tiktok.com/@marques._344/video/7596354517910834452,marques._344,"#noltalgia2016 #auge #fyyy  
#vaiprafy #2016🦄🦄",46500,206.0,0.0,2026-6-79,,False,False,False,False,False,False,"['noltalgia2016', 'auge', 'fyyy', 'vaiprafy', '2016%F0%9F%A6%84%F0%9F%A6%84']",2026-04-10 04:24:38,done
https://www.tiktok.com/@antoniamarriee/video/7601355392735661326,antoniamarriee,#fyp #2016 #viral ,229000,741.0,0.0,2026-6-79,,False,False,False,False,False,False,"['fyp', '2016', 'viral']",2026-04-10 04:24:48,done
https://www.tiktok.com/@pan.krat777/video/7603870070552481044,pan.krat777,"happiness from the past.

#nature #foryou #foryoupage
#aesthetic ",665,1.0,0.0,,,False,False,False,False,False,False,"['nature', 'foryou', 'foryoupage', 'aesthetic']",2026-04-10 04:24:58,error
https://www.tiktok.com/@lilystu8/video/7486664992490605846,lilystu8,very much 2016 #boomerang #boomerangs #instagram #insta #la #losangeles #innout #aesthetic #2016 #2016vibes ,48700,72.0,0.0,2025-3-27,,False,False,False,False,False,False,"['boomerang', 'boomerangs', 'instagram', 'insta', 'la', 'losangeles', 'innout', 'aesthetic', '2016', '2016vibes']",2026-04-10 04:25:05,done
https://www.tiktok.com/@feliciaoppet/video/7520884754019929366,feliciaoppet,Los Angeles🌴🍬🇺🇸 #2016 #vibes #la #usa #throwbacks #aesthetic #miss #foryoupagе ,48300,576.0,0.0,2025-6-28,,False,False,False,False,False,False,"['2016', 'vibes', 'la', 'usa', 'throwbacks', 'aesthetic', 'miss', 'foryoupag%D0%B5']",2026-04-10 04:25:13,done
https://www.tiktok.com/@nezwinxbroken/video/7619846913478757653,nezwinxbroken,"Avril Lavigne, I admire you Coming to your concert will be like a dream.
#avrillavigneedit
#foryoupage
#punkvibes
#editaudio
#00saesthetic",130800,167.0,0.0,,,False,True,False,False,False,False,"['avrillavigneedit', 'foryoupage', 'punkvibes', 'editaudio', '00saesthetic']",2026-04-10 04:25:24,error
https://www.tiktok.com/@zfr_wazix/video/7590134026845883671,zfr_wazix,2026 will be the new 2016 #fortnite #foryou #nostalgic #2016 #fypシ゚viral ,4000000,44600.0,0.0,2025-12-31,,False,False,False,False,False,False,"['fortnite', 'foryou', 'nostalgic', '2016', 'fyp%E3%82%B7%E3%82%9Aviral']",2026-04-10 04:25:35,done
https://www.tiktok.com/@racky.vin.arnaiz7/video/7441074163525111096,racky.vin.arnaiz7,#song #music #aesthetic #edit nostalgic #fyp #deelyrcs #foryou #2016 nostalgic #dawin,4,0.0,0.0,2024-11-25,,False,False,False,False,False,False,"['song', 'music', 'aesthetic', 'edit', 'fyp', 'deelyrcs', 'foryou', '2016', 'dawin']",2026-04-10 04:25:45,done
https://www.tiktok.com/@mr.77.07/video/7455601829104078085,mr.77.07,Верните меня в 2016!!!!#рек #рекомендации #2016 #вайб #товремя ,7641,395.0,0.0,2025-1-3,,False,False,False,False,False,False,"['%D1%80%D0%B5%D0%BA', '%D1%80%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8', '2016', '%D0%B2%D0%B0%D0%B9%D0%B1', '%D1%82%D0%BE%D0%B2%D1%80%D0%B5%D0%BC%D1%8F']",2026-04-10 04:25:55,done
https://www.tiktok.com/@fernandoramos0774/video/7590489381010509086,fernandoramos0774,#2016 #nostalgia #2016vibes #summervibes☀️ #fypシ゚viral ,173400,1421.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'nostalgia', '2016vibes', 'summervibes%E2%98%80%EF%B8%8F', 'fyp%E3%82%B7%E3%82%9Aviral']",2026-04-10 04:26:03,done
https://www.tiktok.com/@raystahler/video/7592113457873341709,raystahler,hi 🙂‍↕️ #nightroutine #grwm #asmr #aesthetic #2016,8523,212.0,0.0,2025-11-18,,False,False,False,False,False,False,"['nightroutine', 'grwm', 'asmr', 'aesthetic', '2016']",2026-04-10 04:26:09,done
https://www.tiktok.com/@jessica.taelor/video/7623743764737494294,jessica.taelor,2016 vibes #2016 #oldaesthetics ,5820,95.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'oldaesthetics']",2026-04-10 04:26:20,done
https://www.tiktok.com/@gymaesthetic26/video/7626114825550105878,gymaesthetic26,2016 vibes 💫 // #gym #edit #aethestic #jonskywalker #davidlaid ,223,0.0,0.0,2026-6-79,,False,False,False,False,False,False,"['gym', 'edit', 'aethestic', 'jonskywalker', 'davidlaid']",2026-04-10 04:26:28,done
https://www.tiktok.com/@nashoeslumpd/video/7622082065646865678,nashoeslumpd,edited by me full recap on youtube #2016 #nightlife #fyp #nostalgia #aesthetic ,45,2.0,0.0,2025-12-9,,False,False,False,False,False,False,"['2016', 'nightlife', 'fyp', 'nostalgia', 'aesthetic']",2026-04-10 04:26:37,done
https://www.tiktok.com/@blue.moonfilms/video/7598653716203441430,blue.moonfilms,"so nostalgic

#edit #aestheticedits #00s #2016 #edits ",2824,5.0,0.0,2026-6-79,,False,False,False,False,False,False,"['edit', 'aestheticedits', '00s', '2016', 'edits']",2026-04-10 04:26:45,done
https://www.tiktok.com/@aestheticinspo202/video/7622331101935144206,aestheticinspo202,2016 summer aesthetic☀️ #summer#2016#aesthetic#pinterest,24,0.0,0.0,2026-6-79,,False,False,False,False,False,False,"['summer', '2016', 'aesthetic', 'pinterest']",2026-04-10 04:26:55,done
https://www.tiktok.com/@bookblisssss/video/7425714646805531909,bookblisssss,2016 aesthetic | #2016vibes #2016 #onandon #nostalgia ,987,4.0,0.0,2024-10-14,,False,False,False,False,False,False,"['2016vibes', '2016', 'onandon', 'nostalgia']",2026-04-10 04:27:03,done
https://www.tiktok.com/@lux96416/video/7623903682152647957,lux96416,#aesthetic #2016 #fyppppppppppppppppppppppp #xyzcba ,1711,37.0,0.0,2026-6-79,,False,False,False,False,False,False,"['aesthetic', '2016', 'fyppppppppppppppppppppppp', 'xyzcba']",2026-04-10 04:27:13,done
https://www.tiktok.com/@hoformacmiller/video/7583889359796014366,hoformacmiller,Why did they shut justice down. #justicestoreclosing #justice #fyp #2016 #aesthetic ,598000,1606.0,0.0,2025-12-14,,False,False,False,False,False,False,"['justicestoreclosing', 'justice', 'fyp', '2016', 'aesthetic']",2026-04-10 04:27:22,done
https://www.tiktok.com/@af.wxs/video/7617903387849395464,af.wxs,Esses vídeos eram o auge #2016#trend#nostalgia#pov#viral ,211800,613.0,0.0,2026-6-79,,False,False,False,False,False,False,"['2016', 'trend', 'nostalgia', 'pov', 'viral']",2026-04-10 04:27:28,done
https://www.tiktok.com/@hihello8430/video/7514371020292148511,hihello8430,wish cochella was still like this😢😢#cochella #cochella2016 #aesthetic #festival #LA2016 #tropical,281000,554.0,0.0,2025-6-10,,False,False,False,False,False,False,"['cochella', 'cochella2016', 'aesthetic', 'festival', 'la2016', 'tropical']",2026-04-10 04:27:35,done
https://www.tiktok.com/@sirenyc/video/7529962892012047647,sirenyc,it didn’t look offbeat in vs i swear | ib: @☘︎︎ & @𝖝𝖇𝖔𝖓𝖊𝖘𝖝        #fyp #aestheticedits #videostar #2016 #2016edit #vsp #ae @rulabbc @monta | 1cantstandtherain @𝖙𝖊𝖘𝖊𝖍𝖐𝖎𝖇𝖆𝖇𝖞𝖞 @Trinity🥱 ,205,32.0,0.0,2025-7-22,,False,False,False,False,False,False,"['fyp', 'aestheticedits', 'videostar', '2016', '2016edit', 'vsp', 'ae']",2026-04-10 04:27:47,done
